a,b,c
99,0.17086803,-0.264629925
100,0.374644696,-0.373883683
101,0.193956577,-0.174948941
102,0.142842776,-0.461038107
103,0.149211484,-0.008335495
104,0.372122711,-0.30953322
105,-0.107688213,-0.201913637
106,0.307098221,-0.405565833
107,-0.196671554,0.122939937
108,0.09195303,-0.065077177
109,-0.230776137,0.087874429
110,0.04384428,-0.157067763
111,0.242985946,-0.229998098
112,0.080933559,0.090034354
113,-0.207874887,0.152230684
114,-0.335714054,0.377302139
115,0.268579517,-0.088046092
116,-0.184045736,-0.00953322
117,0.289727075,-0.166666667
118,-0.153956665,-0.054515
119,-0.123934382,0.185733107
120,0.071196236,0
121,0.084262189,-0.252882917
122,0.376078161,-0.346270304
123,-0.188098204,0.18869616
124,-0.232176841,0.435774365
125,-0.011026328,0.095946117
126,0.161455242,0.041092556
127,0.27240763,-0.204749868
128,0.3818592,-0.341328077
129,0.313832551,-0.180917804
130,0.465658136,-0.333333333
131,0.577245921,-0.49956447
132,0.30103707,-0.233333333
133,0.425544928,-0.435733107
134,-0.246577083,0.129093113
135,0.02556625,-0.097093585
136,-0.126199887,0.257229203
137,0.076130963,-0.146965675
138,-0.255976954,0.047633068
139,-0.45176237,0.137242658
140,0.283094025,-0.108289939
141,-0.017848789,0.086388795
142,0.101988059,-0.322749696
143,0.377901007,-0.373800113
144,0.357121707,-0.67926928
145,0.197579313,-0.362559534
146,0.033675242,0.030050403
147,-0.309657387,-0.064519032
148,-0.292866554,0.428828405
149,-0.51800697,0.485630407
150,0.181994806,-0.219883733
151,0.431198631,-0.3131104
152,0.125384092,-0.072523637
153,-0.04315726,0.04713625
154,0.057445223,-0.171868524
155,-0.103311081,0.075035113
156,0.230651155,-0.142866554
157,-0.046303243,0.0495325
158,-0.130567433,0.266666667
159,-0.528055913,0.399272613
160,-0.21947322,0.224988382
161,-0.39253947,0.31853577
162,-0.112521667,0.143983793
163,0.04058875,-0.063328496
164,0.1368896,-0.377928797
165,0.366271267,-0.370031907
166,-0.151573462,0.266666667
167,-0.475861223,0.326855017
168,-0.154985334,0.12345835
169,0.178994045,0.020222933
170,-0.139228902,0.213555417
171,-0.234667412,0.352399774
172,0.233333333,-0.152821869
173,-0.067141667,0.090034354
174,0.090514167,-0.39376564
175,-0.050517387,0.028446411
176,-0.181577804,0.272598466
177,-0.386516441,0.24060769
178,-0.340618001,0.087946998
179,0.119918126,-0.063002698
180,0.308260532,-0.247600226
181,0.390239646,-0.417056363
182,0.061237983,-0.180357055
183,-0.026138575,0.145678171
184,0.258225487,-0.108269026
185,-0.092404967,0.04113678
186,0.2325668,-0.211944167
187,0.363634926,-0.374928333
188,-0.286584454,0.070189054
189,0.081659809,-0.128407365
190,0.260288446,-0.193972449
191,0.341730974,-0.515381404
192,0.567335861,-0.503062424
193,0.062249921,-0.292866554
194,0.334798653,-0.37759947
195,0.00817271,-0.096223107
196,0.345016219,-0.297066024
197,0.2773809,-0.528599661
198,0.225269308,-0.272537435
199,0.343038908,-0.530210263
200,0.644047742,-0.473254647
201,0.753714409,-0.763527201
202,-0.239669002,0.269722839
203,-0.145426603,-0.069066441
204,0.170385709,-0.172906137
205,-0.168645109,0.010689713
206,0.224535959,-0.149720704
207,0.298827657,-0.34697612
208,0.278978159,-0.276392985
209,0.440345546,-0.325186113
210,0.537295433,-0.51148243
211,0.317651363,-0.221749615
212,0.080933559,-0.289988318
213,-0.072705607,-0.057042453
214,-0.222794054,0.137463675
215,-0.334127804,0.428828405
216,0.140994531,-0.249922055
217,0.334077608,-0.400278333
218,0.569445206,-0.54046678
219,0.237167683,-0.273023333
220,0.523093542,-0.54046678
221,0.283361537,-0.224568908
222,0.55462165,-0.305889546
223,0.1762208,-0.266290413
224,0.074322839,0.037870827
225,-0.250742274,0.041113672
226,-0.419136137,0.218660898
227,0.113174217,-0.233011667
228,0.255172335,-0.411367083
229,0.472030031,-0.51716697
230,0.08745958,-0.312157804
231,0.529726592,-0.54046678
232,0.229756154,-0.144085657
233,-0.140315096,-0.106044191
234,-0.358657083,-0.029891637
235,-0.36396822,0.301506715
236,-0.562956137,0.485402635
237,0.138470263,-0.31416415
238,0.029742242,0.042866554
239,-0.378564638,0.14046678
240,-0.398667698,0.369958333
241,-0.047418252,0.166666667
242,0.057354827,-0.057133446
243,-0.200842754,0.139662111
244,-0.090816951,-0.074024026
245,0.174481807,-0.140552246
246,0.348921001,-0.308923524
247,-0.236294054,0.117593363
248,0.106738143,-0.043278354
249,0.223631589,-0.350030725
250,0.018704922,-0.077080092
251,-0.225737804,0.158941033
252,-0.38631447,0.316111202
253,0.346188894,-0.108269026
254,0.38153865,-0.35
255,0.451170681,-0.633880946
256,0.620391613,-0.730650833
257,-0.195450659,0.119071268
258,-0.306777258,0.329367452
259,-0.517937387,0.488859864
260,-0.723800113,0.709126509
261,0.305096338,-0.186910513
262,0.231023416,-0.482147596
263,0.492721043,-0.597970946
264,0.173098457,-0.30881875
265,0.509433788,-0.5408975
266,-0.290992083,0.152984188
267,0.0448,-0.04569322
268,0.26472763,-0.242390404
269,0.364610017,-0.401440607
270,0.1339396,-0.073894097
271,0.390602613,-0.277614812
272,0.305096338,-0.168979652
273,0.396222555,-0.451065113
274,0.327714446,-0.67317553
275,0.500754586,-0.773076667
1,0.180266165,-0.175992578
2,0.381842805,-0.352506914
3,0.561021903,-0.452399774
4,0.723641017,-0.683333333
5,-0.120985061,0.092497119
6,-0.330753147,0.352495518
7,-0.094969054,0.112340984
8,0.051305963,-0.138853845
9,0.2868896,-0.170805234
10,0.375282517,-0.385474907
11,-0.177003632,0.211475113
12,0.164479537,-0.016666667
13,0.039392154,-0.222825607
14,-0.087381687,0.06105678
15,0.100332744,-0.192563637
16,0.23861952,-0.397488333
17,-0.28034718,0.155077318
18,0.042866554,0.023109191
19,-0.283578863,0.1748511
20,0.019066441,-0.026467453
21,-0.233729583,0.147136219
22,0.075533863,-0.05030819
23,-0.154978524,0.244280824
24,-0.305098524,0.363861971
25,-0.210189456,0.273085563
26,-0.422009487,0.359124296
27,-0.466633621,0.632577309
28,-0.504409171,0.82735638
29,-0.126199887,0.339555843
30,-0.419066441,0.163071771
31,-0.091125304,0.090567273
32,0.020589393,-0.238542867
33,-0.158096857,0.10147175
34,0.075452742,-0.1806472
35,0.24591388,-0.211644337
36,0.377247517,-0.350676589
37,-0.250659608,0.265826059
38,0.010164112,-0.00591697
39,0.002125608,-0.203711857
40,0.362639103,-0.345445304
41,0.355960191,-0.574209887
42,0.157133446,-0.370786492
43,-0.01462447,-0.015534531
44,-0.234929054,0.112400207
45,0.046073863,-0.041151325
46,0.291063559,-0.076586435
47,0.080832839,0.066016289
48,-0.126199887,0.299318042
49,0.03896125,-0.022956929
50,-0.183333333,0.257229203
51,-0.39172572,0.271332887
52,0.257229203,-0.163778637
53,0.291287542,-0.324414774
54,0.557300924,-0.45953322
55,0.704550775,-0.707133446
56,-0.1262208,0.294302809
57,-0.466817596,0.236448476
58,-0.702068333,0.279732417
59,-0.749249357,0.415242154
60,0.269499019,-0.288067005
61,0.290755029,-0.463826363
62,0.470448194,-0.54711875
63,0.307811649,-0.132176841
64,0.557300924,-0.479777067
65,-0.105976954,0.27188524
66,-0.45854987,0.158366097
67,-0.5502575,0.518997905
68,-0.680850304,0.695547498
69,0.20371707,-0.178624122
70,0.401237736,-0.425216363
71,0.204285992,-0.059099454
72,0.380496911,-0.32050112
73,0.185728306,0.034489826
74,-0.045518862,0.08379303
75,-0.246337229,0.268913976
76,0.135287388,0
77,-0.286836799,0.183574696
78,0.156991732,0.023800113
79,0.192159361,-0.143646024
80,-0.09189192,0.100831893
81,0.263007498,-0.166666667
82,0.301732767,-0.376867083
83,0.1210271,-0.317669265
84,0.392866554,-0.244464657
85,0.033274887,-0.174263865
86,-0.13630928,-0.039281988
87,-0.207133446,0.279373045
88,-0.43212928,0.36936619
89,-0.290450947,0.178793395
90,-0.427834679,0.397131841
91,-0.009348362,0.225043395
92,0.178994045,-0.060710626
93,0.103408957,-0.357133446
94,0.317483452,-0.4301825
95,-0.247600226,0.310733104
96,-0.45195928,0.3175785
97,-0.202958333,-0.00740352
98,-0.35095947,0.307254018
99,-0.419066441,0.509433788
100,-0.159845928,0.298696476
101,-0.299035975,0.466015643
102,0.000448883,0.207133446
103,0.088599208,0
104,-0.189650748,0.130721137
105,-0.055489812,-0.121621667
106,-0.234950338,0.202465
107,-0.145959549,-0.113506137
108,-0.048245471,-0.275965304
109,0.342764095,-0.269066441
110,-0.135908924,0.182427436
111,0.160689713,0.033463221
112,-0.219317804,0.094970799
113,-0.36133572,0.28487426
114,-0.02264362,0.197933374
115,-0.4524679,0.190522006
116,0.305096338,-0.166666667
117,0.478924237,-0.373800113
118,0.149756011,-0.144080902
119,0.323362071,-0.382374539
120,0.57029996,-0.420598896
121,-0.232125085,0.194559415
122,-0.02565072,-0.254200183
123,-0.164644357,0.173185446
124,0.129271104,-0.059727087
125,-0.088705563,0.219176518
126,0.035831824,-0.162867325
127,-0.197706024,0.119556421
128,-0.30953322,0.394681809
129,0.193215627,-0.166099357
130,0.387976544,-0.296563524
131,0.467207193,-0.478601441
132,0.68797895,-0.626199887
133,-0.232731554,0.182090607
134,0.156850203,0
135,0.282952495,-0.207133446
136,-0.161089887,-0.026854086
137,-0.307934054,0.017691291
138,0.04060743,-0.096293846
139,-0.164873288,0.281151813
140,0.071540963,-0.101942099
141,0.2113046,-0.216222153
142,0.324375658,-0.298524774
143,0.070101179,-0.018522578
144,-0.09031875,-0.008874008
145,-0.283285833,0.125401297
146,-0.317450439,0.439581893
147,0.156339065,-0.168522387
148,-0.034297073,0.06170178
149,0.19286241,-0.195361137
150,-0.147428754,0.061733074
151,0.177240648,-0.180794842
152,-0.045478711,0.117570574
153,0.067092339,-0.264820304
154,-0.123956468,0.044404296
155,0.258225487,-0.16293737
156,-0.113581568,0.092331492
157,-0.382033742,0.197600226
158,-0.401825875,0.500562467
159,0.139777917,-0.233869765
160,0.278214583,-0.46601122
161,0.523595045,-0.486253806
162,0.267249932,-0.214705595
163,0.107220235,0.052891752
164,-0.138067005,0.204717338
165,-0.354388976,0.216930347
166,-0.414266893,0.461082402
167,0.097897417,-0.127029741
168,0.325284545,-0.32955362
169,0.501000376,-0.51303822
170,0.756932858,-0.666666667
171,0.185833783,-0.282504739
172,-0.031951954,0.003397066
173,-0.186663941,0.12098776
174,0.018802196,-0.104962307
175,-0.192006554,0.211721756
176,0.00112803,-0.226861217
177,-0.165638637,0.28394878
178,-0.351677804,0.307572144
179,-0.148954757,0.203902917
180,-0.333860514,0.371443333
181,-0.139150729,0.140300946
182,-0.496066964,0.363958576
183,-0.441980953,0.652621537
184,0.19407388,-0.151933392
185,-0.089310287,-0.060546648
186,0.283998063,-0.152725438
187,0.373427326,-0.429224718
188,0.591623272,-0.57267528
189,0.279373045,-0.126199887
190,-0.162866814,-0.03447154
191,0.188345148,-0.187084442
192,0.394681809,-0.2106688
193,0.46679732,-0.493535607
194,0.318641909,-0.209778998
195,0.020222933,0.119918126
196,-0.255470946,0.202962598
197,-0.02466178,0.005788685
198,-0.207133446,0.316385865
199,0.01603,-0.046033376
200,0.196597917,-0.194947507
201,0.028283559,0.039995864
202,0.251119409,-0.330596949
203,0.545675789,-0.265966057
204,0.136229909,-0.182385607
205,-0.209446858,-0.01456197
206,-0.223784623,0.294128976
207,-0.16165062,-0.14209822
208,-0.074950351,-0.302779887
209,-0.153277591,-0.02100125
210,0.216136647,-0.166666667
211,0.397846004,-0.373800113
212,-0.065510174,0.258225487
213,-0.32219987,0.379803772
214,-0.59181072,0.363673588
215,-0.666666667,0.676770166
216,0.210316156,-0.324842726
217,0.259290537,-0.508318559
218,0.433217532,-0.594769583
219,0.683403216,-0.619066441
220,-0.266124983,0.070581014
221,0.039289374,0.0376237
222,0.16046532,-0.283517994
223,0.321169487,-0.396979021
224,0.09536335,-0.096768493
225,-0.0543375,0.118631578
226,-0.351462917,0.116343633
227,-0.454338333,0.318794962
228,-0.216333857,0.257451521
229,-0.373800113,0.479859734
230,-0.210081667,0.087650947
231,0.1798488,0.060689713
232,0.237449531,-0.164194887
233,-0.11658322,-0.117747684
234,-0.125633107,0.258225487
235,0.088834184,0.036432309
236,0.042617834,-0.195266328
237,-0.051451954,0.017053689
238,0.160689713,-0.310392026
239,0.24300797,-0.322986024
240,0.200044696,-0.179781747
241,-0.00579697,0.147492457
242,0.1866446,-0.201313212
243,0.396706796,-0.391901868
244,0.07735638,-0.301682113
245,0,0.138695458
246,-0.277082196,0.20381719
247,-0.00453125,-0.109210953
248,0.22974763,-0.234603963
249,0.415018576,-0.42888562
250,0.206032365,-0.136241857
251,-0.055635692,0.092036059
252,0.283094025,-0.126199887
253,0.431198631,-0.373800113
254,0.498629097,-0.62161303
255,-0.146443733,0.279373045
256,-0.42089,0.330520439
257,-0.21130718,0.103377343
258,-0.305976954,0.326410619
259,-0.496443733,0.536153365
260,0.225907451,-0.211475417
261,0.154205619,-0.45953322
262,0.133842221,-0.123800113
263,0.33560589,-0.43373803
264,-0.081212296,-0.223143446
265,0.404479054,-0.373800113
266,0.290445867,-0.043917182
267,-0.115937163,-0.023060333
268,0.223307533,-0.234291104
269,0.452814296,-0.297782243
270,0.614527742,-0.511837133
271,-0.262367692,0.11176697
272,-0.320619628,0.352257432
273,-0.112827938,0.152995461
274,0.142477224,0.021487128
275,-0.147511147,0.247078463
276,0.035879076,-0.078106954
277,0.283094025,-0.065510174
278,0.450288873,-0.331150304
279,0.292452726,-0.222962762
280,-0.07440697,-0.077480776
281,-0.207133446,0.251798714
282,-0.01663303,-0.06346087
283,-0.246988446,0.293746024
284,-0.34783947,0.383331496
285,0.298321758,-0.131258107
286,0.363066551,-0.306047274
287,0.174934777,-0.026199887
288,0.361329182,-0.333333333
289,0.085120331,-0.147600226
290,0.307424356,-0.427571363
1,0.399217055,-0.168339445
2,0.000168319,0.117758555
3,-0.175340704,0.158433562
4,-0.389542083,0.357107087
5,-0.45953322,0.554075943
6,-0.17272102,0.145266328
7,0.100631057,0
8,0.249741398,-0.166666667
9,0.43491961,-0.252399774
10,0.575536411,-0.5
11,-0.168305704,0.216256262
12,0.125780146,-0.047235997
13,0.23780585,-0.202842565
14,0.060689713,0.090034354
15,0.263442196,-0.204609903
16,0.389170113,-0.348081094
17,-0.179034236,0.22567803
18,0.13112691,0
19,0.200424485,-0.176899887
20,0.019335251,0.049735
21,0.18622386,-0.213038637
22,0.348350894,-0.252399774
23,0.227505417,-0.122083344
24,0.367643767,-0.353983136
25,0.0738721,-0.210759473
26,-0.032288317,0.098486269
27,-0.126199887,0.347124391
28,-0.337979054,0.432374143
29,-0.092639072,0.32735638
30,-0.293186547,0.413089487
31,-0.211603449,-0.014496893
32,-0.423654907,0.308306168
33,0.005166147,0.155388251
34,0.178994045,0.038153795
35,0.351967189,-0.207133446
36,0.362746802,-0.352881554
37,-0.110450991,0.221979252
38,-0.303507258,0.367253509
39,-0.057527995,0.063211458
40,-0.269066441,0.383331496
41,-0.104829887,-0.015221038
42,-0.373800113,0.431198631
43,0.322938173,-0.146443733
44,0.478924237,-0.3131104
45,0.106025921,-0.181968446
46,0.00216791,0.019066441
47,0.128512468,-0.303561476
48,-0.059670308,-0.037356059
49,-0.202953953,0.135141857
50,0.015200096,-0.05475375
51,-0.184214837,0.224584167
52,0.058790458,-0.01148197
53,0.255519693,-0.207133446
54,0.440697906,-0.373800113
55,-0.238863013,0.218390877
56,-0.414266893,0.478924237
57,-0.57988303,0.598393479
58,-0.282758333,0.308725387
59,-0.52968072,0.495279171
60,0.30093586,-0.128512872
61,0.456921923,-0.295179539
62,-0.007376638,-0.203279167
63,0.404479054,-0.414266893
64,0.530581347,-0.580933559
65,0.27117388,-0.155760848
66,-0.002385287,0.058061054
67,0.182809696,-0.333529532
68,-0.01675822,0.03757566
69,-0.166819887,0.257229203
70,0.14046678,0.055465534
71,0.25284388,-0.211500051
72,0.421054729,-0.431238947
73,0.38185096,-0.288067005
74,0.514586303,-0.454733672
75,0.239232207,-0.147600226
76,0.345882788,-0.425193863
77,0.435675499,-0.5828
78,0.17165263,-0.349318142
79,-0.058058107,-0.11774745
80,0.289241059,-0.239621588
81,0.064266893,0.090034354
82,-0.166666667,0.271743711
83,-0.376882083,0.400531172
84,0.206807701,-0.202821233
85,0.388741146,-0.381100833
86,0.579799235,-0.5
87,0.219904092,-0.307343333
88,0.449933808,-0.60982303
89,-0.154144969,0.325041335
90,0.180061104,0.009483309
91,0.266666667,-0.129712678
92,-0.022538637,0.056681727
93,0.231840574,-0.272357305
94,0.514524983,-0.287382231
95,0.331755128,-0.207133446
96,-0.000109343,0.01548572
97,0.23522689,-0.207133446
98,0.376698445,-0.373800113
99,0.531396812,-0.54165125
100,-0.105976954,0.258225487
101,0.117226396,-0.043362683
102,-0.16429862,0.190415908
103,0.144023046,-0.007629334
104,0.245300963,-0.227490459
105,-0.017869037,0.011399555
106,0.319976909,-0.080990788
107,0.427078863,-0.305258134
108,0.316305122,-0.15953322
109,0.351441284,-0.405418637
110,0.546507395,-0.516666667
111,0.68797895,-0.683333333
112,-0.172084887,0.206646178
113,-0.333362804,0.425420335
114,-0.024166857,0.181567827
115,0.108371059,-0.113635675
116,0.255717726,-0.297907005
117,-0.001069357,0.01283832
118,-0.184487804,0.257229203
119,-0.269066441,0.472291186
120,0.309672072,-0.146443733
121,0.326516842,-0.356847787
122,0.577245921,-0.516666667
123,0.622240542,-0.736238333
124,-0.189174454,0.212786375
125,-0.336057787,0.355018608
126,-0.609389167,0.360106318
127,-0.20953322,0.240106124
128,-0.477418107,0.42142047
129,0.220343455,-0.263973863
130,0.408200034,-0.373800113
131,0.576391166,-0.580933559
132,0.68797895,-0.764266893
133,0.307133446,-0.145081941
134,-0.08845875,-0.004607366
135,0.185422387,-0.168862361
136,-0.08116125,0.122408082
137,0.206280417,-0.212303714
138,-0.04046678,0.18215824
139,-0.284289167,0.13339429
140,-0.394300833,0.405318127
141,0.309672072,-0.168979652
142,0.033463221,0.079756154
143,0.250596152,-0.247600226
144,0.205977199,-0.479452613
145,0.423370032,-0.531411137
146,-0.239472387,0.082807458
147,-0.391960833,0.276088304
148,-0.5,0.520784102
149,-0.286144583,0.225727858
